Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
BBS1	gene	BBS1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000174483	ENSG00000174483	HGNC:966													
BBS10	gene	BBS10	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000179941	ENSG00000179941	HGNC:26291													
BBS12	gene	BBS12	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000181004	ENSG00000181004	HGNC:26648													
BBS2	gene	BBS2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000125124	ENSG00000125124	HGNC:967													
BBS4	gene	BBS4	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000140463	ENSG00000140463	HGNC:969													
BBS5	gene	BBS5	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000163093	ENSG00000163093	HGNC:970													
BBS7	gene	BBS7	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000138686	ENSG00000138686	HGNC:18758													
BBS9	gene	BBS9	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome						False	3	0;0;0	0.280	False		ENSG00000122507	ENSG00000122507	HGNC:30000													
BCHE	gene	BCHE	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	"Butyrylcholinesterase deficiency, MIM#	617936"						False	3	100;0;0	0.280	True		ENSG00000114200	ENSG00000114200	HGNC:983													
BCKDHA	gene	BCKDHA	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Maple syrup urine disease						False	3	0;0;0	0.280	False		ENSG00000248098	ENSG00000248098	HGNC:986													
BCKDHB	gene	BCKDHB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Maple syrup urine disease						False	3	0;0;0	0.280	False		ENSG00000083123	ENSG00000083123	HGNC:987													
BCS1L	gene	BCS1L	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Complex 3 deficiency						False	3	0;0;0	0.280	False		ENSG00000074582	ENSG00000074582	HGNC:1020													
BICD2	gene	BICD2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital spinal muscular atrophy						False	3	0;0;0	0.280	False		ENSG00000185963	ENSG00000185963	HGNC:17208													
BIN1	gene	BIN1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Myopathy, centronuclear, autosomal recessive						False	3	0;0;0	0.280	False		ENSG00000136717	ENSG00000136717	HGNC:1052													
BLM	gene	BLM	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bloom syndrome						False	3	0;0;0	0.280	False		ENSG00000197299	ENSG00000197299	HGNC:1058													
BMPR1A	gene	BMPR1A	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polyposis, juvenile intestinal, MIM# 174900						False	3	100;0;0	0.280	True		ENSG00000107779	ENSG00000107779	HGNC:1076													
BRAF	gene	BRAF	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Noonan syndrome 7, MIM# 613706;Cardiofaciocutaneous syndrome, MIM# 115150						False	3	100;0;0	0.280	True		ENSG00000157764	ENSG00000157764	HGNC:1097													
BSCL2	gene	BSCL2	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Berardinelli-Seip lipodystrophy;Lipodystrophy, congenital generalized, type 2, MIM# 269700						False	3	100;0;0	0.280	True		ENSG00000168000	ENSG00000168000	HGNC:15832													
BSND	gene	BSND	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Bartter syndrome with sensorineural deafness						False	3	0;0;0	0.280	False		ENSG00000162399	ENSG00000162399	HGNC:16512													
BTD	gene	BTD	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Biotinidase deficiency						False	3	0;0;0	0.280	False		ENSG00000169814	ENSG00000169814	HGNC:1122													
BTK	gene	BTK	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Agammaglobulinemia, X-linked 1						False	3	0;0;0	0.280	False		ENSG00000010671	ENSG00000010671	HGNC:1133													
CA2	gene	CA2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Osteopetrosis, autosomal recessive 3, with renal tubular acidosis						False	3	0;0;0	0.280	False		ENSG00000104267	ENSG00000104267	HGNC:1373													
CABP2	gene	CABP2	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Deafness, autosomal recessive 93, MIM# 614899						False	3	0;0;0	0.280	True		ENSG00000167791	ENSG00000167791	HGNC:1385													
CACNA1A	gene	CACNA1A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia, type 2						False	3	0;0;0	0.280	False		ENSG00000141837	ENSG00000141837	HGNC:1388													
CACNA1F	gene	CACNA1F	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Night blindness, congenital stationary (complete), 1A, X-linked						False	3	0;0;0	0.280	False		ENSG00000102001	ENSG00000102001	HGNC:1393													
CAPN3	gene	CAPN3	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, limb-girdle, type 2A						False	3	0;0;0	0.280	False		ENSG00000092529	ENSG00000092529	HGNC:1480													
CARD11	gene	CARD11	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	"Immunodeficiency 11A, MIM#	615206"				23561803;12818158;23374270;28628108		False	3	100;0;0	0.280	True		ENSG00000198286	ENSG00000198286	HGNC:16393													
CASK	gene	CASK	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Mental retardation and microcephaly with pontine and cerebellar hypoplasia						False	3	0;0;0	0.280	False		ENSG00000147044	ENSG00000147044	HGNC:1497													
CASQ2	gene	CASQ2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Ventricular tachycardia, catecholaminergic polymorphic						False	3	0;0;0	0.280	False		ENSG00000118729	ENSG00000118729	HGNC:1513													
CAV3	gene	CAV3	BabySeq Category A gene;BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Muscular dystrophy, limb-girdle, type IC;Caveolinopathy						False	3	100;0;0	0.280	True		ENSG00000182533	ENSG00000182533	HGNC:1529													
CAVIN1	gene	CAVIN1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Lipodystrophy, congenital generalized, type 4						False	3	0;0;0	0.280	False		ENSG00000177469	ENSG00000177469	HGNC:9688													
CBL	gene	CBL	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Noonan syndrome-like disorder with or without juvenile meylomonocytic leukemia						False	3	0;0;0	0.280	False		ENSG00000110395	ENSG00000110395	HGNC:1541													
CBS	gene	CBS	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Homocystinuria, B6-responsive and nonresponsive types						False	3	0;0;0	0.280	False		ENSG00000160200	ENSG00000160200	HGNC:1550													
CC2D2A	gene	CC2D2A	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome						False	3	0;0;0	0.280	False		ENSG00000048342	ENSG00000048342	HGNC:29253													
CCDC39	gene	CCDC39	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Primary ciliary dyskinesia						False	3	0;0;0	0.280	False		ENSG00000145075	ENSG00000145075	HGNC:25244													
CCDC40	gene	CCDC40	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Primary ciliary dyskinesia						False	3	0;0;0	0.280	False		ENSG00000141519	ENSG00000141519	HGNC:26090													
CD3D	gene	CD3D	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	"Immunodeficiency 19, MIM#	615617"						False	3	100;0;0	0.280	True		ENSG00000167286	ENSG00000167286	HGNC:1673													
CD40LG	gene	CD40LG	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Immunodeficiency, X-linked, with hyper-IgM						False	3	0;0;0	0.280	False		ENSG00000102245	ENSG00000102245	HGNC:11935													
CDAN1	gene	CDAN1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Anemia, congenital dyserythropoietic, type I						False	3	0;0;0	0.280	False		ENSG00000140326	ENSG00000140326	HGNC:1713													
CDC14A	gene	CDC14A	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Deafness, autosomal recessive 32, with or without immotile sperm, MIM# 608653						False	3	100;0;0	0.280	True		ENSG00000079335	ENSG00000079335	HGNC:1718													
CDH23	gene	CDH23	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Usher syndrome, type 1D;Deafness, autosomal recessive						False	3	0;0;0	0.280	False		ENSG00000107736	ENSG00000107736	HGNC:13733													
CDK5RAP2	gene	CDK5RAP2	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Microcephaly 3, primary, autosomal recessive, MIM# 604804;MONDO:0011488						False	3	100;0;0	0.280	True		ENSG00000136861	ENSG00000136861	HGNC:18672													
CDKL5	gene	CDKL5	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Epileptic encephalopathy, early infantile, 2						False	3	0;0;0	0.280	False		ENSG00000008086	ENSG00000008086	HGNC:11411													
CDKN1C	gene	CDKN1C	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Beckwith-Wiedemann syndrome						False	3	0;0;0	0.280	False		ENSG00000129757	ENSG00000129757	HGNC:1786													
CDSN	gene	CDSN	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypotrichosis						False	3	0;0;0	0.280	False		ENSG00000204539	ENSG00000204539	HGNC:1802													
CDT1	gene	CDT1	BabySeq Category C gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Meier-Gorlin syndrome 4, MIM# 613804;MONDO:0013431				21358632;21358631;33338304;22333897		False	3	100;0;0	0.280	True		ENSG00000167513	ENSG00000167513	HGNC:24576													
CEP152	gene	CEP152	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome						False	3	0;0;0	0.280	False		ENSG00000103995	ENSG00000103995	HGNC:29298													
CEP290	gene	CEP290	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome						False	3	0;0;0	0.280	False		ENSG00000198707	ENSG00000198707	HGNC:29021													
CEP78	gene	CEP78	Expert list;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cone-rod dystrophy and hearing loss						False	3	100;0;0	0.280	True		ENSG00000148019	ENSG00000148019	HGNC:25740													
CEP83	gene	CEP83	Expert Review;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 18, MIM# 615862;MONDO:0014374;Retinal dystrophy;ID				24882706;33938610		False	3	100;0;0	0.280	True		ENSG00000173588	ENSG00000173588	HGNC:17966													
CFC1	gene	CFC1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital heart defects						False	3	0;0;0	0.280	False		ENSG00000136698	ENSG00000136698	HGNC:18292													
CFL2	gene	CFL2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Nemaline myopathy						False	3	0;0;0	0.280	False		ENSG00000165410	ENSG00000165410	HGNC:1875													
CFP	gene	CFP	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Properdin deficiency, X-linked						False	3	0;0;0	0.280	False		ENSG00000126759	ENSG00000126759	HGNC:8864													
CFTR	gene	CFTR	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Cystic fibrosis						False	3	0;0;0	0.280	False		ENSG00000001626	ENSG00000001626	HGNC:1884													
CHAT	gene	CHAT	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital myasthenic syndrome						False	3	0;0;0	0.280	False		ENSG00000070748	ENSG00000070748	HGNC:1912													
CHD2	gene	CHD2	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Developmental delay, intellectual disability, epilepsy						False	3	0;0;0	0.280	False		ENSG00000173575	ENSG00000173575	HGNC:1917													
CHD7	gene	CHD7	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	CHARGE syndrome						False	3	0;0;0	0.280	False		ENSG00000171316	ENSG00000171316	HGNC:20626													
CHKB	gene	CHKB	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy, congenital, megaconial type						False	3	0;0;0	0.280	False		ENSG00000100288	ENSG00000100288	HGNC:1938													
CHM	gene	CHM	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Choroideremia						False	3	0;0;0	0.280	False		ENSG00000188419	ENSG00000188419	HGNC:1940													
CHRNA1	gene	CHRNA1	BabySeq Category A gene;Expert Review Green	Additional findings_Paediatric		Screening	BIALLELIC, autosomal or pseudoautosomal	Congenital myasthenic syndrome						False	3	0;0;0	0.280	False		ENSG00000138435	ENSG00000138435	HGNC:1955													
