Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
ADAMTS10	gene	ADAMTS10	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Weill-Marchesani syndrome 1, recessive, MIM#277600				15368195;18567016;19836009		False	3	100;0;0	1.4452	True		ENSG00000142303	ENSG00000142303	HGNC:13201													
ADAMTS13	gene	ADAMTS13	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Thrombotic thrombocytopenic purpura, hereditary, MIM# 274150				11586351;30312976		False	3	100;0;0	1.4452	True		ENSG00000160323	ENSG00000160323	HGNC:1366													
ADAMTS15	gene	ADAMTS15	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Arthrogryposis, distal, type 12, MIM# 620545				PMID: 35962790		False	3	100;0;0	1.4452	True		ENSG00000166106	ENSG00000166106	HGNC:16305													
ADAMTS17	gene	ADAMTS17	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Weill-Marchesani 4 syndrome, recessive, MIM# 613195				19836009;22486325;24940034;30712880		False	3	100;0;0	1.4452	True		ENSG00000140470	ENSG00000140470	HGNC:17109													
ADAMTS18	gene	ADAMTS18	Expert Review Green;Other	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	microcornea-myopic chorioretinal atrophy (MONDO:0014195)				https://search.clinicalgenome.org/CCID:004057		False	3	100;0;0	1.4452	True		ENSG00000140873	ENSG00000140873	HGNC:17110													
ADAMTS19	gene	ADAMTS19	Expert Review;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Cardiac valvular dysplasia 2, MIM# 620067				31844321;32323311		False	3	50;50;0	1.4452	True		ENSG00000145808	ENSG00000145808	HGNC:17111													
ADAMTS2	gene	ADAMTS2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ehlers-Danlos syndrome, dermatosparaxis type (MIM# 225410)				30071989;26765342;28306229		False	3	100;0;0	1.4452	True		ENSG00000087116	ENSG00000087116	HGNC:218													
ADAMTS3	gene	ADAMTS3	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hennekam lymphangiectasia-lymphedema syndrome 3 (618154)				28985353;30450763		False	3	100;0;0	1.4452	True		ENSG00000156140	ENSG00000156140	HGNC:219													
ADAMTS6	gene	ADAMTS6	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Connective tissue disorder MONDO:0003900, ADAMTS6-related				PMID: 40657314		False	3	100;0;0	1.4452	True		ENSG00000049192	ENSG00000049192	HGNC:222													
ADAMTSL2	gene	ADAMTSL2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Geleophysic dysplasia 1, MIM# 231050;Dermatosparaxic Ehlers Danlos syndrome;Lethal short-limb skeletal dysplasia Al-Gazali type (OMIM %601356)				33369194;26879370;21415077		False	3	100;0;0	1.4452	True		ENSG00000197859	ENSG00000197859	HGNC:14631													
ADAMTSL4	gene	ADAMTSL4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ectopia lentis, isolated, autosomal recessive, MIM# 225100				19200529;20564469;20141359;21051722		False	3	100;0;0	1.4452	True		ENSG00000143382	ENSG00000143382	HGNC:19706													
ADAR	gene	ADAR	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Aicardi-Goutieres syndrome 6, MIM# 615010;Dyschromatosis symmetrica hereditaria, MIM# 127400						False	3	100;0;0	1.4452	True		ENSG00000160710	ENSG00000160710	HGNC:225													
ADARB1	gene	ADARB1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with hypotonia, microcephaly, and seizures, 618862;Intellectual disability;microcephaly;seizures				32220291;32719099		False	3	100;0;0	1.4452	True		ENSG00000197381	ENSG00000197381	HGNC:226													
ADAT3	gene	ADAT3	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Mental retardation, autosomal recessive 36, MIM#615286				23620220;26842963;29796286		False	3	100;0;0	1.4452	True		ENSG00000213638	ENSG00000213638	HGNC:25151													
ADCY3	gene	ADCY3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	{Obesity, susceptibility to, BMIQ19} MIM#617885				11055432;29311636;29311637;39519366		False	3	50;50;0	1.4452	True		ENSG00000138031	ENSG00000138031	HGNC:234													
ADCY5	gene	ADCY5	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Dyskinesia, familial, with facial myokymia, MIM# 606703;MONDO:0011707;Hyperkinetic movement disorder with dyskinesia, myoclonus, chorea, and dystonia-2 (HYDMCD2), MIM#619647;Neurodevelopmental disorder with hyperkinetic movements and dyskinesia (NEDHYD), MIM#619651				22782511;24700542;33051786;32647899;33704598;34631954;28971144;30975617		False	3	100;0;0	1.4452	True		ENSG00000173175	ENSG00000173175	HGNC:236													
ADCY6	gene	ADCY6	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Lethal congenital contracture syndrome 8, OMIM # 616287;MONDO:0014570				24319099;26257172;31846058;33820833		False	3	100;0;0	1.4452	True		ENSG00000174233	ENSG00000174233	HGNC:237													
ADD3	gene	ADD3	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Cerebral palsy, spastic quadriplegic, 3, MIM#617008				29768408;23836506		False	3	100;0;0	1.4452	True		ENSG00000148700	ENSG00000148700	HGNC:245													
ADGRG1	gene	ADGRG1	Expert list;Expert Review Green;Royal Melbourne Hospital;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Polymicrogyria, bilateral frontoparietal, MIM#606854				16240336;33299078;24531968		False	3	100;0;0	1.4452	True		ENSG00000205336	ENSG00000205336	HGNC:4512													
ADGRG2	gene	ADGRG2	Expert Review Green;Literature	Mendeliome			Other	congenital bilateral absence of vas deferens MONDO:0018801				15367682;27476656		False	3	100;0;0	1.4452	True		ENSG00000173698	ENSG00000173698	HGNC:4516													
ADGRG6	gene	ADGRG6	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Lethal congenital contracture syndrome 9;OMIM #616503				30549416;26004201		False	3	100;0;0	1.4452	True		ENSG00000112414	ENSG00000112414	HGNC:13841													
ADGRL1	gene	ADGRL1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Developmental delay, behavioral abnormalities, and neuropsychiatric disorders, MIM# 620065				PMID: 35907405		False	3	100;0;0	1.4452	True		ENSG00000072071	ENSG00000072071	HGNC:20973													
ADGRV1	gene	ADGRV1	Expert list;Expert Review Green	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Epilepsy, MONDO:0005027, ADGRV1-related;Usher syndrome, type 2C MIM#60547;Usher syndrome, type 2C, GPR98/PDZD7 digenic MIM#605472				29266188;29261713;32962041;34160719;40673693;40217298;36399868;34744978		False	3	100;0;0	1.4452	True		ENSG00000164199	ENSG00000164199	HGNC:17416													
ADH5	gene	ADH5	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	AMED syndrome, digenic, MIM# 619151;Aplastic anaemia;myelodysplasia;short stature				33147438		False	3	100;0;0	1.4452	True		ENSG00000197894	ENSG00000197894	HGNC:253													
ADK	gene	ADK	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hypermethioninemia due to adenosine kinase deficiency, MIM# 614300				21963049;17120046;33309011		False	3	100;0;0	1.4452	True		ENSG00000156110	ENSG00000156110	HGNC:257													
ADNP	gene	ADNP	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Helsmoortel-van der Aa syndrome MIM#615873;MONDO:0014379				24531329;25057125;25533962;29724491;29911927		False	3	100;0;0	1.4452	True		ENSG00000101126	ENSG00000101126	HGNC:15766													
ADPRHL2	gene	ADPRHL2	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures, MIM#618170				30100084;30401461		False	3	100;0;0	1.4452	True		ENSG00000116863	ENSG00000116863	HGNC:21304													
ADSL	gene	ADSL	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Adenylosuccinase deficiency MIM#103050				1302001;22180458;18524658;27626380		False	3	100;0;0	1.4452	True		ENSG00000239900	ENSG00000239900	HGNC:291													
ADSSL1	gene	ADSSL1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Myopathy, distal, 5, MIM#617030				26506222		False	3	100;0;0	1.4452	True		ENSG00000185100	ENSG00000185100	HGNC:20093													
AEBP1	gene	AEBP1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ehlers-Danlos syndrome, classic-like, 2, MIM# 618000				29606302;30668708;30548383;30759870		False	3	100;0;0	1.4452	True		ENSG00000106624	ENSG00000106624	HGNC:303													
AFF2	gene	AFF2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Intellectual disability, X-linked, FRAXE type, MIM#309548				8334699;21739600		False	3	100;0;0	1.4452	True		ENSG00000155966	ENSG00000155966	HGNC:3776													
AFF3	gene	AFF3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	KINSSHIP syndrome, MIM# 619297				31388108;33961779		False	3	100;0;0	1.4452	True		ENSG00000144218	ENSG00000144218	HGNC:6473													
AFF4	gene	AFF4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	CHOPS syndrome, MIM#616368;MONDO:0014609				25730767;33248856;31630891;31058441		False	3	100;0;0	1.4452	True		ENSG00000072364	ENSG00000072364	HGNC:17869													
AFG3L2	gene	AFG3L2	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spastic ataxia 5, autosomal recessive (MIM#614487);Spinocerebellar ataxia 28 (MIM#610246);Optic atrophy 12, MIM# 618977				20725928;29181157;26539208;30252181;30389403;32219868;32600459;32548275		False	3	100;0;0	1.4452	True		ENSG00000141385	ENSG00000141385	HGNC:315													
AGA	gene	AGA	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Aspartylglucosaminuria, MIM# 208400;MONDO:0008830				1703489;1904874;8064811;8946839		False	3	100;0;0	1.4452	True		ENSG00000038002	ENSG00000038002	HGNC:318													
AGBL5	gene	AGBL5	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	"Retinitis pigmentosa 75, MIM#	617023"				26720455;26355662;30925032		False	3	100;0;0	1.4452	True		ENSG00000084693	ENSG00000084693	HGNC:26147													
AGK	gene	AGK	Expert list;Expert Review Green	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Sengers syndrome, MIM#212350;Cataract 38 MIM#614691				22415731;25208612;22415731;25208612		False	3	100;0;0	1.4452	True		ENSG00000006530	ENSG00000006530	HGNC:21869													
AGL	gene	AGL	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Glycogen storage disease IIIa and IIIb, MIM#232400						False	3	100;0;0	1.4452	True		ENSG00000162688	ENSG00000162688	HGNC:321													
AGMO	gene	AGMO	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder, MONDO:0700092, AGMO-related				31555905		False	3	100;0;0	1.4452	True		ENSG00000187546	ENSG00000187546	HGNC:33784													
AGO1	gene	AGO1	Expert list;Expert Review Green	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with language delay and behavioral abnormalities, with or without seizures, MIM# 620292				35060114;30213762;22495306;23020937;25363768;25356899;27620904;29346770;28135719		False	3	100;0;0	1.4452	True		ENSG00000092847	ENSG00000092847	HGNC:3262													
AGO2	gene	AGO2	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lessel-Kreienkamp syndrome (LESKRES), MIM#619149;Intellectual disability				33199684		False	3	100;0;0	1.4452	True		ENSG00000123908	ENSG00000123908	HGNC:3263													
AGPAT2	gene	AGPAT2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Lipodystrophy, congenital generalized, type 1 MIM#608594				32876150;11967537		False	3	100;0;0	1.4452	True		ENSG00000169692	ENSG00000169692	HGNC:325													
AGPS	gene	AGPS	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Rhizomelic chondrodysplasia punctata, type 3, MIM# 600121				9553082;8611652;21990100		False	3	100;0;0	1.4452	True		ENSG00000018510	ENSG00000018510	HGNC:327													
AGR2	gene	AGR2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Recurrent respiratory infections and failure to thrive with or without diarrhea (RIFTD), MIM#620233				34952832		False	3	100;0;0	1.4452	True		ENSG00000106541	ENSG00000106541	HGNC:328													
AGRN	gene	AGRN	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Myasthenic syndrome, congenital, 8, with pre- and postsynaptic defects, MIM# 615120				19631309;22205389;32221959		False	3	100;0;0	1.4452	True		ENSG00000188157	ENSG00000188157	HGNC:329													
AGT	gene	AGT	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Renal tubular dysgenesis, MIM# 267430				16116425;34234805;33163725		False	3	100;0;0	1.4452	True		ENSG00000135744	ENSG00000135744	HGNC:333													
AGTPBP1	gene	AGTPBP1	Expert Review Green;NHS GMS	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration, childhood-onset, with cerebellar atrophy, MONDO:0032650				30420557, 28600779, 30976113, 38153683, 28325758		False	3	100;0;0	1.4452	True		ENSG00000135049	ENSG00000135049	HGNC:17258													
AGTR1	gene	AGTR1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Renal tubular dysgenesis, MIM# 267430				16116425		False	3	100;0;0	1.4452	True		ENSG00000144891	ENSG00000144891	HGNC:336													
AGXT	gene	AGXT	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hyperoxaluria, primary, type 1, MIM# 259900;MONDO:0009823				2039493;19479957		False	3	100;0;0	1.4452	True		ENSG00000172482	ENSG00000172482	HGNC:341													
AHCY	gene	AHCY	Expert list;Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase, MIM#613752				28779239;26095522;20852937;15024124;27626380;30121674		False	3	100;0;0	1.4452	True		ENSG00000101444	ENSG00000101444	HGNC:343													
AHDC1	gene	AHDC1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Xia-Gibbs syndrome, MIM# 615829;AHDC1-related intellectual disability, obstructive sleep apnoea, mild dysmorphism syndrome MONDO:0014358				24791903;27148574;30152016		False	3	100;0;0	1.4452	True		ENSG00000126705	ENSG00000126705	HGNC:25230													
AHI1	gene	AHI1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 3, MIM#608629				25616960		False	3	100;0;0	1.4452	True		ENSG00000135541	ENSG00000135541	HGNC:21575													
AICDA	gene	AICDA	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Immunodeficiency with hyper-IgM, type 2, MIM# 605258				11007475		False	3	100;0;0	1.4452	True		ENSG00000111732	ENSG00000111732	HGNC:13203													
AIFM1	gene	AIFM1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Combined oxidative phosphorylation deficiency 6, 300816;Cowchock syndrome, 310490;Deafness, X-linked 5, 300614;Spondyloepimetaphyseal dysplasia, X-linked, with hypomyelinating leukodystrophy, 300232				28842795		False	3	100;0;0	1.4452	True		ENSG00000156709	ENSG00000156709	HGNC:8768													
AIMP1	gene	AIMP1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 3, MIM# 260600				21092922;24958424;33402283;32531460;30486714;30477741		False	3	100;0;0	1.4452	True		ENSG00000164022	ENSG00000164022	HGNC:10648													
AIP	gene	AIP	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Pituitary adenoma predisposition MIM#102200				16728643;17360484;26187128		False	3	100;0;0	1.4452	True		ENSG00000110711	ENSG00000110711	HGNC:358													
AIPL1	gene	AIPL1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Leber congenital amaurosis 4, 604393;Cone-rod dystrophy, 604393;Retinitis pigmentosa, juvenile, 604393				10615133		False	3	100;0;0	1.4452	True		ENSG00000129221	ENSG00000129221	HGNC:359													
AIRE	gene	AIRE	Expert Review Green;Melbourne Genomics Health Alliance Immunology Flagship;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Autoimmune polyendocrinopathy syndrome , type I, with or without reversible metaphyseal dysplasia, MIM#240300						False	3	100;0;0	1.4452	True	Other	ENSG00000160224	ENSG00000160224	HGNC:360													
AJAP1	gene	AJAP1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	neurodevelopmental disorder, MONDO:0700092				38985877		False	3	100;0;0	1.4452	True		ENSG00000196581	ENSG00000196581	HGNC:30801													
AK1	gene	AK1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Haemolytic anaemia due to adenylate kinase deficiency, MIM# 612631				2542324;9432020;10233365;34321014		False	3	100;0;0	1.4452	True		ENSG00000106992	ENSG00000106992	HGNC:361													
AK2	gene	AK2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Reticular dysgenesis, MIM# 267500;MONDO:0009973				19043416;19043417		False	3	100;0;0	1.4452	True		ENSG00000004455	ENSG00000004455	HGNC:362													
AK9	gene	AK9	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	spermatogenic failure MONDO:0004983				37713809		False	3	100;0;0	1.4452	False		ENSG00000155085	ENSG00000155085	HGNC:33814													
AKR1D1	gene	AKR1D1	Expert Review Green;NHS GMS;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Bile acid synthesis defect, congenital, 2, MIM# 235555				12970144;20522910		False	3	100;0;0	1.4452	True		ENSG00000122787	ENSG00000122787	HGNC:388													
AKT1	gene	AKT1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cowden syndrome 6, MIM#615109;Proteus syndrome, MIM#176920				23246288		False	3	50;50;0	1.4452	True	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000142208	ENSG00000142208	HGNC:391													
AKT2	gene	AKT2	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypoinsulinemic hypoglycemia and body hemihypertrophy, MONDO:0009416;AKT2-related familial partial lipodystrophy MONDO:0019192				24285683;21979934;28502730;15166380;19164855		False	3	100;0;0	1.4452	True		ENSG00000105221	ENSG00000105221	HGNC:392													
AKT3	gene	AKT3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2 MIM#615937				PMID: 22729224		False	3	100;0;0	1.4452	True	Other	ENSG00000117020	ENSG00000117020	HGNC:393													
AL117258.1	gene	AL117258.1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Heterotaxy MONDO:0018677, congenital heart defects				34903892		False	3	100;0;0	1.4452	True		-	ENSG00000283654	HGNC:53647													
ALAD	gene	ALAD	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Porphyria, acute hepatic , MIM#612740				16343966;30724374;2063868;1569184;15303011		False	3	100;0;0	1.4452	True		ENSG00000148218	ENSG00000148218	HGNC:395													
